Cpu,mae,mse,rmse,File,population,generation,crossover,pc
1.952189,0.08620926315468784,0.0138491058714612,0.11768222410993598,strogatz_vdp2.csv,289,14,0.64,0.8
0.379394,0.007988528083417013,7.190245987794846e-05,0.008479531819502091,strogatz_vdp2.csv,278,39,0.69,0.05
0.661916,0.007988528083417013,7.190245987794846e-05,0.008479531819502091,strogatz_vdp2.csv,457,23,0.93,0.05
5.537588,0.3664034868538369,0.2441725146757766,0.4941381534305731,strogatz_vdp2.csv,403,33,0.32,1.0
6.191192,0.0876151199942338,0.00891283109726391,0.09440779150718392,strogatz_vdp2.csv,371,38,0.57,0.27
0.370627,0.007988528083417013,7.190245987794844e-05,0.008479531819502091,strogatz_vdp2.csv,283,35,0.69,0.72
2.4276410000000004,0.3664034868538369,0.2441725146757766,0.4941381534305731,strogatz_vdp2.csv,129,47,0.07,0.58
1.3035530000000002,0.3664034868538369,0.2441725146757766,0.4941381534305731,strogatz_vdp2.csv,60,41,0.96,0.25
0.601691,0.007988528083417013,7.190245987794846e-05,0.008479531819502091,strogatz_vdp2.csv,403,33,0.72,0.36
6.1346120000000015,0.08620926315468784,0.0138491058714612,0.11768222410993598,strogatz_vdp2.csv,297,46,0.49,0.42
0.9963790000000001,0.3664034868538369,0.2441725146757766,0.4941381534305731,strogatz_vdp2.csv,138,13,0.17,0.31
1.403273,0.3664034868538369,0.2441725146757766,0.4941381534305731,strogatz_vdp2.csv,109,29,0.28,0.42
3.038571,0.0876151199942338,0.00891283109726391,0.09440779150718392,strogatz_vdp2.csv,389,16,0.41,0.6
0.8190810000000001,0.3664034868538369,0.2441725146757766,0.4941381534305731,strogatz_vdp2.csv,55,32,0.63,0.09
1.7778630000000002,0.1163785910785538,0.01541064012874121,0.12413959935790515,strogatz_vdp2.csv,253,15,0.73,0.66
4.460935,0.2882555571808337,0.09000311324666091,0.30000518869956383,strogatz_vdp2.csv,239,45,0.15,0.24
3.307861,0.061908095999033325,0.007087563477896738,0.08418766820560324,strogatz_vdp2.csv,185,44,0.72,0.05
